Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    USA,     .,    .,     ., 2010, 2010, 34,     1,   ACY,       1,0.07649,1.56303,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 35,     1,   ACY,       1,0.06561,1.63952,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 36,     1,   ACY,       1,0.05450,1.70513,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 37,     1,   ACY,       1,0.04438,1.75963,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 38,     1,   ACY,       1,0.03547,1.80401,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 39,     1,   ACY,       1,0.02752,1.83948,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 40,     1,   ACY,       1,0.02054,1.86700,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 41,     1,   ACY,       1,0.01485,1.88754,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 42,     1,   ACY,       1,0.01047,1.90239,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 43,     1,   ACY,       1,0.00715,1.91286,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 44,     1,   ACY,       1,0.00479,1.92001,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 45,     1,   ACY,       1,0.00305,1.92480,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 46,     1,   ACY,       1,0.00184,1.92785,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 47,     1,   ACY,       1,0.00094,1.92969,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 48,     1,   ACY,       1,0.00033,1.93063,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 49,     1,   ACY,       1,0.00004,1.93096,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 2010, 2010, 50,    99,   ACY,       1,      .,1.93100,      STAT,     vital,    USA_15,  18,    1
    USA,     .,    .,     ., 1940, 1940, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 15,     1,   ACY,       1,0.01230,0.01230,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 16,     1,   ACY,       1,0.02482,0.03712,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 17,     1,   ACY,       1,0.04650,0.08362,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 18,     1,   ACY,       1,0.07564,0.15926,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 19,     1,   ACY,       1,0.10080,0.26006,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 20,     1,   ACY,       1,0.11924,0.37930,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 21,     1,   ACY,       1,0.13034,0.50964,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 22,     1,   ACY,       1,0.13488,0.64452,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 23,     1,   ACY,       1,0.13699,0.78151,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 24,     1,   ACY,       1,0.13723,0.91874,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 25,     1,   ACY,       1,0.13386,1.05260,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 26,     1,   ACY,       1,0.12716,1.17976,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 27,     1,   ACY,       1,0.12006,1.29982,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 28,     1,   ACY,       1,0.11301,1.41283,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 29,     1,   ACY,       1,0.10506,1.51789,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 30,     1,   ACY,       1,0.09620,1.61409,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 31,     1,   ACY,       1,0.08730,1.70139,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 32,     1,   ACY,       1,0.07865,1.78004,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 33,     1,   ACY,       1,0.07086,1.85090,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 34,     1,   ACY,       1,0.06391,1.91481,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 35,     1,   ACY,       1,0.05699,1.97180,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 36,     1,   ACY,       1,0.05007,2.02187,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 37,     1,   ACY,       1,0.04355,2.06542,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 38,     1,   ACY,       1,0.03748,2.10290,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 39,     1,   ACY,       1,0.03146,2.13436,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 40,     1,   ACY,       1,0.02551,2.15987,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 41,     1,   ACY,       1,0.02016,2.18003,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 42,     1,   ACY,       1,0.01547,2.19550,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 43,     1,   ACY,       1,0.01130,2.20680,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 44,     1,   ACY,       1,0.00769,2.21449,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1940, 1940, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 15,     1,   ACY,       1,0.01132,0.01132,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 16,     1,   ACY,       1,0.02316,0.03448,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 17,     1,   ACY,       1,0.04376,0.07824,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 18,     1,   ACY,       1,0.07164,0.14988,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 19,     1,   ACY,       1,0.09653,0.24641,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 20,     1,   ACY,       1,0.11578,0.36219,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 21,     1,   ACY,       1,0.12814,0.49033,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 22,     1,   ACY,       1,0.13426,0.62459,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 23,     1,   ACY,       1,0.13822,0.76281,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 24,     1,   ACY,       1,0.14060,0.90341,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 25,     1,   ACY,       1,0.13975,1.04316,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 26,     1,   ACY,       1,0.13594,1.17910,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 27,     1,   ACY,       1,0.13187,1.31097,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 28,     1,   ACY,       1,0.12779,1.43876,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 29,     1,   ACY,       1,0.12222,1.56098,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 30,     1,   ACY,       1,0.11493,1.67591,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 31,     1,   ACY,       1,0.10643,1.78234,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 32,     1,   ACY,       1,0.09708,1.87942,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 33,     1,   ACY,       1,0.08803,1.96745,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 34,     1,   ACY,       1,0.07939,2.04684,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 35,     1,   ACY,       1,0.07046,2.11730,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 36,     1,   ACY,       1,0.06129,2.17859,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 37,     1,   ACY,       1,0.05269,2.23128,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 38,     1,   ACY,       1,0.04475,2.27603,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 39,     1,   ACY,       1,0.03705,2.31308,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 40,     1,   ACY,       1,0.02964,2.34272,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 41,     1,   ACY,       1,0.02308,2.36580,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 42,     1,   ACY,       1,0.01747,2.38327,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 43,     1,   ACY,       1,0.01264,2.39591,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 44,     1,   ACY,       1,0.00858,2.40449,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1945, 1945, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 15,     1,   ACY,       1,0.01771,0.01771,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 16,     1,   ACY,       1,0.03637,0.05408,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 17,     1,   ACY,       1,0.06907,0.12315,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 18,     1,   ACY,       1,0.11315,0.23630,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 19,     1,   ACY,       1,0.15055,0.38685,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 20,     1,   ACY,       1,0.17700,0.56385,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 21,     1,   ACY,       1,0.19154,0.75539,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 22,     1,   ACY,       1,0.19557,0.95096,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 23,     1,   ACY,       1,0.19613,1.14709,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 24,     1,   ACY,       1,0.19426,1.34135,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 25,     1,   ACY,       1,0.18756,1.52891,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 26,     1,   ACY,       1,0.17642,1.70533,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 27,     1,   ACY,       1,0.16486,1.87019,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 28,     1,   ACY,       1,0.15352,2.02371,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 29,     1,   ACY,       1,0.14112,2.16483,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 30,     1,   ACY,       1,0.12764,2.29247,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 31,     1,   ACY,       1,0.11424,2.40671,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 32,     1,   ACY,       1,0.10138,2.50809,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 33,     1,   ACY,       1,0.08988,2.59797,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 34,     1,   ACY,       1,0.07968,2.67765,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 35,     1,   ACY,       1,0.06973,2.74738,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 36,     1,   ACY,       1,0.05994,2.80732,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 37,     1,   ACY,       1,0.05095,2.85827,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 38,     1,   ACY,       1,0.04277,2.90104,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 39,     1,   ACY,       1,0.03490,2.93594,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 40,     1,   ACY,       1,0.02735,2.96329,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 41,     1,   ACY,       1,0.02083,2.98412,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 42,     1,   ACY,       1,0.01541,2.99953,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 43,     1,   ACY,       1,0.01085,3.01038,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 44,     1,   ACY,       1,0.00712,3.01750,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1950, 1950, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 15,     1,   ACY,       1,0.01824,0.01824,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 16,     1,   ACY,       1,0.03842,0.05666,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 17,     1,   ACY,       1,0.07683,0.13349,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 18,     1,   ACY,       1,0.13079,0.26428,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 19,     1,   ACY,       1,0.17928,0.44356,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 20,     1,   ACY,       1,0.21620,0.65976,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 21,     1,   ACY,       1,0.23586,0.89562,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 22,     1,   ACY,       1,0.23931,1.13493,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 23,     1,   ACY,       1,0.23681,1.37174,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 24,     1,   ACY,       1,0.23037,1.60211,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 25,     1,   ACY,       1,0.21852,1.82063,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 26,     1,   ACY,       1,0.20209,2.02272,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 27,     1,   ACY,       1,0.18635,2.20907,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 28,     1,   ACY,       1,0.17208,2.38115,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 29,     1,   ACY,       1,0.15754,2.53869,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 30,     1,   ACY,       1,0.14251,2.68120,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 31,     1,   ACY,       1,0.12768,2.80888,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 32,     1,   ACY,       1,0.11342,2.92230,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 33,     1,   ACY,       1,0.10068,3.02298,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 34,     1,   ACY,       1,0.08936,3.11234,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 35,     1,   ACY,       1,0.07815,3.19049,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 36,     1,   ACY,       1,0.06695,3.25744,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 37,     1,   ACY,       1,0.05664,3.31408,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 38,     1,   ACY,       1,0.04728,3.36136,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 39,     1,   ACY,       1,0.03835,3.39971,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 40,     1,   ACY,       1,0.02984,3.42955,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 41,     1,   ACY,       1,0.02245,3.45200,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 42,     1,   ACY,       1,0.01627,3.46827,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 43,     1,   ACY,       1,0.01115,3.47942,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 44,     1,   ACY,       1,0.00708,3.48650,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1955, 1955, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 15,     1,   ACY,       1,0.01714,0.01714,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 16,     1,   ACY,       1,0.03693,0.05407,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 17,     1,   ACY,       1,0.07624,0.13031,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 18,     1,   ACY,       1,0.13265,0.26296,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 19,     1,   ACY,       1,0.18495,0.44791,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 20,     1,   ACY,       1,0.22658,0.67449,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 21,     1,   ACY,       1,0.24976,0.92425,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 22,     1,   ACY,       1,0.25518,1.17943,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 23,     1,   ACY,       1,0.25355,1.43298,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 24,     1,   ACY,       1,0.24692,1.67990,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 25,     1,   ACY,       1,0.23361,1.91351,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 26,     1,   ACY,       1,0.21461,2.12812,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 27,     1,   ACY,       1,0.19592,2.32404,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 28,     1,   ACY,       1,0.17860,2.50264,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 29,     1,   ACY,       1,0.16127,2.66391,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 30,     1,   ACY,       1,0.14384,2.80775,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 31,     1,   ACY,       1,0.12724,2.93499,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 32,     1,   ACY,       1,0.11190,3.04689,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 33,     1,   ACY,       1,0.09861,3.14550,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 34,     1,   ACY,       1,0.08721,3.23271,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 35,     1,   ACY,       1,0.07614,3.30885,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 36,     1,   ACY,       1,0.06521,3.37406,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 37,     1,   ACY,       1,0.05519,3.42925,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 38,     1,   ACY,       1,0.04611,3.47536,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 39,     1,   ACY,       1,0.03739,3.51275,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 40,     1,   ACY,       1,0.02904,3.54179,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 41,     1,   ACY,       1,0.02172,3.56351,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 42,     1,   ACY,       1,0.01557,3.57908,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 43,     1,   ACY,       1,0.01048,3.58956,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 44,     1,   ACY,       1,0.00646,3.59602,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 45,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 46,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 47,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 48,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 49,     1,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1960, 1960, 50,    99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 14,   -99,   ACY,       1,      .,      .,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 15,     1,   ACY,       1,0.01485,0.01485,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 16,     1,   ACY,       1,0.03130,0.04615,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 17,     1,   ACY,       1,0.06236,0.10851,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 18,     1,   ACY,       1,0.10592,0.21443,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 19,     1,   ACY,       1,0.14518,0.35961,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 20,     1,   ACY,       1,0.17538,0.53499,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 21,     1,   ACY,       1,0.19218,0.72717,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 22,     1,   ACY,       1,0.19640,0.92357,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 23,     1,   ACY,       1,0.19598,1.11955,      STAT,     vital,    USA_16,   .,    1
    USA,     .,    .,     ., 1965, 1965, 24,     1,   ACY,       1,0.19236,1.31191,      STAT,     vital,    USA_16,   .,    1
